Product type,Product,Revenue,Quantity,Gross margin
Climbing Accessories,Granite Carabiner,38990.72,10196,0.48746368
Climbing Accessories,Granite Belay,35843.5,539,0.48165414
Climbing Accessories,Granite Pulley,31093.5,838,0.50544969
Climbing Accessories,Firefly Climbing Lamp,16185.47,413,0.44628732
Climbing Accessories,Firefly Charger,30632.32,592,0.5678708
Climbing Accessories,Firefly Rechargeable Battery,20415.2,2602,0.59851973
Climbing Accessories,Granite Chalk Bag,6768,376,0.52611111
Tools,Granite Ice,128364,1689,0.48723684
Tools,Granite Hammer,88820.62,1169,0.25138194
Tools,Granite Shovel,37256.1,630,0.38921143
Tools,Granite Grip,39045.2,1973,0.50024664
Tools,Granite Axe,120487.6,3096,0.49842208
Tools,Granite Extreme,159600,2100,0.38789474
Watches,Mountain Man Analog,3177.2,65,0.38625205
Watches,Mountain Man Digital,2038.89,49,0.51934631
Watches,Mountain Man Deluxe,9243.5,115,0.51479418
Watches,Mountain Man Combination,2352.24,24,0.54086318
Watches,Mountain Man Extreme,9714.54,33,0.60530607
Watches,Venue,53582,734,0.41834945
Watches,Infinity,162932,716,0.46187121
Watches,Lux,47040.4,274,0.47251171
Watches,Sam,1302.1,29,0.38708241
Watches,TX,144684,759,0.45376116
Watches,Legend,113065.2,426,0.43182376
Watches,Zodiak,20454.2,193,0.42366556
Watches,Kodiak,56040.2,456,0.4527143
Eyewear,Polar Sun,3030.16,49,0.57713454
Eyewear,Polar Ice,3363.8,31,0.54206849
Eyewear,Polar Sports,4971.9,41,0.51445524
Eyewear,Polar Extreme,1927.9,13,0.5111261
Eyewear,Bella,27262.5,392,0.44101678
Eyewear,Capri,2795.9,73,0.33990844
Eyewear,Cat Eye,54207.75,1835,0.3251465
Eyewear,Dante,70447.63,1571,0.40284336
Eyewear,Fairway,116144.6,5764,0.40022937
Eyewear,Inferno,102980.05,1603,0.40838337
Eyewear,Maximus,137959,1669,0.50426098
Eyewear,Trendi,61919.3,1231,0.39502336
Eyewear,Zone,253722.9,8274,0.32354841
Eyewear,Hawk Eye,105016.5,2593,0.39979975
Eyewear,Retro,211506.4,3376,0.44866713
Knives,Double Edge,7171.84,431,0.31310096
Knives,Edge Extreme,87442.99,769,0.2964559
Knives,Bear Edge,12627.78,318,0.40745404
Knives,Bear Survival Edge,6926.72,79,0.46395985
Knives,Max Gizmo,9225.3,228,0.5720757
Knives,Pocket Gizmo,26316,2040,0.61556886
Binoculars,Seeker 50,11466,90,0.2733124
Binoculars,Seeker Extreme,22154.72,169,0.28203651
Binoculars,Seeker Mini,1860.93,29,0.37665576
Binoculars,Opera Vision,12650,115,0.54
Binoculars,Ranger Vision,21440,134,0.53282276
Navigation,Glacier Basic,23828.01,743,0.3763642
Navigation,Glacier GPS,48348.04,436,0.33772207
Navigation,Glacier GPS Extreme,99753.04,292,0.48343188
Navigation,Trail Scout,19754,83,0.35444771
Navigation,Astro Pilot,57710,398,0.37623895
Navigation,Sky Pilot,14320,40,0.34269553
Insect Repellents,BugShield Natural,3690,615,0.69
Insect Repellents,BugShield Spray,0,29,
Insect Repellents,BugShield Extreme,9329.6,1448,0.62440405
Sunscreen,Sun Shelter Stick,1510,302,0.608
Sunscreen,Sun Shelter 30,2205,470,0.60566893
Sunscreen,Sun Shield,1908,318,0.54
First Aid,Compact Relief Kit,1426,62,0.60869565
First Aid,Aloe Relief,658.98,155,0.54839297
Watches,Mountain Man Analog,61695.2,1288,0.3736952
Watches,Mountain Man Digital,3620.07,87,0.51934631
Watches,Mountain Man Deluxe,36343.98,468,0.49779853
Watches,Mountain Man Extreme,6567.65,23,0.59310103
Watches,Infinity,3840,16,0.41708333
Watches,Lux,21563.2,126,0.47726682
Watches,Sam,3681.8,82,0.38396437
Watches,TX,14288,76,0.4493617
Watches,Legend,18373.6,68,0.4452976
Watches,Zodiak,7845,75,0.42576163
Watches,Kodiak,3969.9,33,0.43657523
Eyewear,Polar Sun,62393.01,1046,0.56160313
Eyewear,Polar Ice,21353.2,203,0.52760851
Eyewear,Polar Sports,44402.58,375,0.5027316
Eyewear,Polar Wave,10135.72,106,0.56996444
Eyewear,Polar Extreme,4171.65,29,0.49600278
Eyewear,Cat Eye,15786,360,0.34705435
Eyewear,Dante,12280.77,273,0.41027313
Eyewear,Fairway,14830.4,736,0.40244093
Eyewear,Inferno,19695,303,0.39215385
Eyewear,Maximus,48230,589,0.50639063
Eyewear,Trendi,4275.5,85,0.39920477
Eyewear,Zone,72386.6,2369,0.32255929
Eyewear,Hawk Eye,26325,650,0.41350123
Eyewear,Retro,50182.65,801,0.44993618
Knives,Pocket Gizmo,3341.1,259,0.63488372
Binoculars,Seeker 35,41012.3,410,0.28831351
Binoculars,Seeker 50,26881.4,211,0.2733124
Binoculars,Seeker Extreme,40955.44,236,0.45764665
Binoculars,Ranger Vision,9849.6,57,0.44444444
Navigation,Glacier Deluxe,44893.8,490,0.42152368
Navigation,Glacier GPS,18296.85,165,0.33772207
Navigation,Glacier GPS Extreme,39627.92,116,0.48343188
Navigation,Trail Scout,11900,50,0.35336134
Navigation,Astro Pilot,12035,83,0.37544828
Cooking Gear,TrailChef Water Bag,16787.5,4250,0.46582278
Cooking Gear,TrailChef Canteen,6993.96,698,0.47704591
Cooking Gear,TrailChef Kitchen Kit,52443.64,2233,0.32171585
Cooking Gear,TrailChef Cup,3267,1485,0.61363636
Cooking Gear,TrailChef Cook Set,80949.38,1511,0.34725047
Cooking Gear,TrailChef Deluxe Cook Set,52126.29,423,0.35437799
Cooking Gear,TrailChef Single Flame,57531.01,907,0.26880025
Cooking Gear,TrailChef Double Flame,48444.48,336,0.4798169
Cooking Gear,TrailChef Utensils,25233.18,1327,0.47410513
Tents,Star Lite,242969.42,691,0.28900518
Tents,Star Dome,129235.15,209,0.35958599
Tents,Star Gazer 2,149944.3,271,0.2904934
Tents,Star Gazer 3,260153.92,368,0.35779557
Tents,Star Gazer 6,68455.41,86,0.38441681
Tents,Star Peg,13234.18,6625,0.49940231
Sleeping Bags,Hibernator Lite,161337.15,1885,0.29898353
Sleeping Bags,Hibernator,144951.23,1009,0.40135727
Sleeping Bags,Hibernator Extreme,56302.08,219,0.41654021
Sleeping Bags,Hibernator Self - Inflating Mat,79237.58,776,0.48536036
Sleeping Bags,Hibernator Pillow,9169,530,0.51156069
Sleeping Bags,Hibernator Camp Cot,41589.94,419,0.3426355
Packs,Canyon Mule Climber Backpack,86236.62,1181,0.2810189
Packs,Canyon Mule Weekender Backpack,256446.21,929,0.39625881
Packs,Canyon Mule Journey Backpack,85966.08,244,0.39449932
Packs,Canyon Mule Extreme Backpack,90791.05,203,0.46588744
Packs,Canyon Mule Cooler,39752.64,1284,0.51550388
Packs,Canyon Mule Carryall,100904.35,1445,0.41028211
Lanterns,Firefly Mapreader,16876.8,1050,0.53338311
Lanterns,Firefly 2,28856.45,1065,0.3847632
Lanterns,Firefly 4,29204.48,992,0.38858696
Lanterns,Firefly Multi-light,3848.3,145,0.33006782
Lanterns,EverGlow Single,7592.4,222,0.45204678
Lanterns,EverGlow Double,1147.3,22,0.44870566
Lanterns,EverGlow Kerosene,27069.9,858,0.36608558
Lanterns,EverGlow Butane,4486.38,69,0.37511535
Lanterns,EverGlow Lamp,46149.99,1675,0.5357908
Lanterns,Flicker Lantern,24244.95,705,0.5457982
Watches,Mountain Man Analog,13351.72,276,0.37985518
Watches,Mountain Man Combination,6964.6,72,0.53479022
Watches,Venue,42121,577,0.41667767
Watches,Infinity,145921,643,0.46112335
Watches,Lux,58174.8,340,0.47532643
Watches,Sam,7004.4,156,0.38396437
Watches,TX,106092,565,0.45527071
Watches,Legend,71012.6,268,0.43726972
Watches,Zodiak,19202.4,177,0.42124422
Watches,Kodiak,36811.8,306,0.44125688
Eyewear,Polar Sun,26155.55,431,0.56909145
Eyewear,Polar Ice,5610,51,0.54827273
Eyewear,Polar Sports,47937.25,401,0.50746278
Eyewear,Polar Extreme,4300.7,29,0.5111261
Eyewear,Bella,19237.5,285,0.44929175
Eyewear,Capri,5362,140,0.33707572
Eyewear,Cat Eye,83170.25,2095,0.34256432
Eyewear,Dante,81760.7,1854,0.36152418
Eyewear,Fairway,80720.9,4006,0.40066526
Eyewear,Inferno,81211.35,1241,0.40560895
Eyewear,Maximus,139276,1689,0.49882026
Eyewear,Trendi,50803,1010,0.39427573
Eyewear,Zone,265602.3,8598,0.32527599
Eyewear,Hawk Eye,87966,2172,0.40963804
Eyewear,Retro,120789.2,1928,0.44888757
Knives,Single Edge,90089.78,7403,0.29659413
Knives,Double Edge,18314.21,1114,0.30474642
Knives,Bear Edge,23309.77,587,0.40745404
Knives,Bear Survival Edge,14235.16,161,0.46842888
Knives,Max Gizmo,28451.5,705,0.54737395
Knives,Pocket Gizmo,20523.9,1591,0.61861586
Binoculars,Seeker 35,52615.78,526,0.28831351
Binoculars,Seeker 50,30448.6,239,0.2733124
Binoculars,Seeker Extreme,19135.34,151,0.25728417
Binoculars,Seeker Mini,50074.08,674,0.4615977
Binoculars,Opera Vision,16390,149,0.54
Binoculars,Ranger Vision,89702.4,542,0.4941336
Navigation,Glacier Basic,36113.18,1119,0.38028166
Navigation,Glacier Deluxe,6779.88,74,0.42152368
Navigation,Glacier GPS,54003.43,487,0.33772207
Navigation,Trail Scout,27608,116,0.35110982
Navigation,Astro Pilot,74820,516,0.37685565
Navigation,Sky Pilot,49762,139,0.33957076
Insect Repellents,BugShield Spray,3149.24,813,0.52757173
Insect Repellents,BugShield Lotion Lite,651,93,0.73142857
Insect Repellents,BugShield Lotion,5586,798,0.66714286
Insect Repellents,BugShield Extreme,13998.6,2112,0.6348892
Sunscreen,Sun Blocker,2505,501,0.61
Sunscreen,Sun Shelter 30,3715,1032,0.48608345
First Aid,Compact Relief Kit,2415,105,0.60869565
First Aid,Deluxe Family Relief Kit,3710,106,0.59885714
First Aid,Calamine Relief,876,146,0.52833333
First Aid,Aloe Relief,0,289,
First Aid,Insect Bite Relief,696,116,0.54
Irons,Hailstorm Steel Irons,15674,34,0.52060738
Irons,Hailstorm Titanium Irons,140300.3,163,0.48418179
Irons,Lady Hailstorm Titanium Irons,104726.68,124,0.50270552
Woods,Hailstorm Titanium Woods Set,213351.34,178,0.49081876
Woods,Hailstorm Steel Woods Set,127368,198,0.46896552
Woods,Lady Hailstorm Titanium Woods Set,248012.16,192,0.52776509
Woods,Lady Hailstorm Steel Woods Set,23362.56,27,0.51345229
Putters,Blue Steel Putter,26708.61,315,0.51408928
Putters,Blue Steel Max Putter,16302,120,0.33411545
Golf Accessories,Course Pro Golf and Tee Set,4692.24,637,0.61988304
Golf Accessories,Course Pro Umbrella,19314.45,1735,0.46102529
Golf Accessories,Course Pro Golf Bag,70347.61,327,0.62952686
Eyewear,Polar Sun,3834.08,62,0.57713454
Eyewear,Polar Sports,2331.3,19,0.5201304
Cooking Gear,TrailChef Water Bag,18967.8,3030,0.53194888
Cooking Gear,TrailChef Cook Set,39000.96,732,0.34365616
Cooking Gear,TrailChef Deluxe Cook Set,45225.41,367,0.35437799
Cooking Gear,TrailChef Double Flame,31431.24,218,0.4798169
Cooking Gear,TrailChef Utensils,6982.98,362,0.48159668
Sleeping Bags,Hibernator Self - Inflating Mat,42197.59,349,0.56537921
Sleeping Bags,Hibernator Camp Cot,33549.88,338,0.3426355
Lanterns,Firefly Extreme,8770.68,162,0.44052457
Lanterns,EverGlow Double,2398.9,46,0.44870566
Lanterns,EverGlow Butane,7592.12,118,0.36851104
Rope,Husky Rope 50,51680,340,0.33611842
Rope,Husky Rope 60,16425.5,91,0.29911357
Rope,Husky Rope 100,93200.39,283,0.30862661
Rope,Husky Rope 200,45337.09,83,0.32198891
Climbing Accessories,Granite Carabiner,21986.8,5786,0.48421053
Climbing Accessories,Granite Belay,42360.5,637,0.48165414
Climbing Accessories,Granite Pulley,37044.3,1005,0.50217037
Climbing Accessories,Firefly Climbing Lamp,21201.79,541,0.44628732
Climbing Accessories,Firefly Charger,40463.5,783,0.56731672
Climbing Accessories,Firefly Rechargeable Battery,25691.12,3345,0.58986802
Climbing Accessories,Granite Chalk Bag,8694,483,0.52611111
Tools,Granite Shovel,11287.68,192,0.3856098
Tools,Granite Grip,10564.4,539,0.49540816
Tools,Granite Axe,33484.4,863,0.49690722
Tools,Granite Extreme,47120,620,0.38789474
Watches,Mountain Man Extreme,6567.65,23,0.59310103
Eyewear,Polar Extreme,3051.93,21,0.50113535
Knives,Edge Extreme,29905.73,263,0.2964559
Knives,Bear Survival Edge,11573.76,132,0.46395985
Sunscreen,Sun Blocker,1110,222,0.61
Sunscreen,Sun Shelter 30,3535,707,0.63
Cooking Gear,TrailChef Canteen,21001.92,2096,0.47704591
Cooking Gear,TrailChef Cup,5101.39,1421,0.7632312
Cooking Gear,TrailChef Single Flame,38248.29,603,0.26880025
Cooking Gear,TrailChef Kettle,21611.07,1703,0.59732072
Tents,Star Dome,87187.35,141,0.35958599
Tents,Star Gazer 6,28450.44,36,0.37997444
Sleeping Bags,Hibernator Pad,14581.44,366,0.50401606
Sleeping Bags,Hibernator Pillow,5753.9,326,0.52124646
Packs,Canyon Mule Climber Backpack,38481.54,527,0.2810189
Packs,Canyon Mule Weekender Backpack,32863.6,121,0.38637703
Lanterns,Firefly Multi-light,7723.14,291,0.33006782
Lanterns,EverGlow Single,18922.15,559,0.44638109
Lanterns,Flicker Lantern,7840.92,228,0.5457982
Watches,Mountain Man Analog,6849.7,143,0.3736952
Eyewear,Polar Ice,5572.6,52,0.53632416
Eyewear,Polar Sports,14368.45,122,0.5000602
Binoculars,Seeker 35,24907.47,249,0.28831351
Binoculars,Seeker Mini,14305.28,176,0.50787402
Putters,Blue Steel Max Putter,37408.8,218,0.46503497
Cooking Gear,TrailChef Kettle,11365.92,877,0.60570988
Tents,Star Gazer 2,76355.4,138,0.2904934
Sleeping Bags,Hibernator Extreme,24432.36,97,0.40447832
Sleeping Bags,Hibernator Self - Inflating Mat,20917.43,173,0.56537921
Sleeping Bags,Hibernator Pad,6932.16,174,0.50401606
Sleeping Bags,Hibernator Pillow,3477.05,197,0.52124646
Sleeping Bags,Hibernator Camp Cot,21340.9,215,0.3426355
Packs,Canyon Mule Climber Backpack,23950.56,328,0.2810189
Packs,Canyon Mule Extreme Backpack,13263,30,0.45966976
Lanterns,Firefly Lite,4120.83,279,0.54299255
Lanterns,EverGlow Butane,4226.3,65,0.37511535
Rope,Husky Rope 50,16872,111,0.33611842
Rope,Husky Rope 60,9747,54,0.29911357
Rope,Husky Rope 100,34250.32,104,0.30862661
Rope,Husky Rope 200,22941.66,42,0.32198891
Safety,Granite Climbing Helmet,17785.9,253,0.25263158
Safety,Husky Harness,11423.75,185,0.29117409
Safety,Husky Harness Extreme,26856.5,257,0.48392344
Safety,Granite Signal Mirror,3036,92,0.52393939
Climbing Accessories,Granite Carabiner,9519.36,2479,0.48958333
Climbing Accessories,Granite Belay,11438,172,0.48165414
Climbing Accessories,Granite Pulley,9570.68,257,0.50725027
Climbing Accessories,Firefly Climbing Lamp,4937.94,126,0.44628732
Climbing Accessories,Firefly Charger,10178.28,196,0.56942037
Climbing Accessories,Firefly Rechargeable Battery,7600,950,0.60625
Climbing Accessories,Granite Chalk Bag,2466,137,0.52611111
Tools,Granite Ice,16568,218,0.48723684
Tools,Granite Hammer,10257.3,135,0.25138194
Tools,Granite Shovel,5879.02,98,0.39789965
Tools,Granite Grip,5920,296,0.5055
Tools,Granite Axe,19555.2,504,0.49690722
Tools,Granite Extreme,23560,310,0.38789474
Watches,Mountain Man Combination,2842.29,29,0.54086318
Watches,Mountain Man Extreme,3238.18,11,0.60530607
Eyewear,Polar Sun,1113.12,18,0.57713454
Eyewear,Polar Ice,2695,25,0.5390538
Eyewear,Polar Extreme,2224.5,15,0.5111261
Knives,Edge Extreme,20695.22,182,0.2964559
Navigation,Glacier GPS Extreme,20155.58,59,0.48343188
Watches,Mountain Man Digital,2080.5,50,0.51934631
Watches,Venue,7519,103,0.41890411
Watches,Infinity,42859,180,0.44865816
Watches,Lux,7363.6,41,0.47349666
Watches,TX,25028,130,0.45815886
Watches,Legend,14575.4,55,0.43018373
Eyewear,Polar Sun,12986.4,210,0.57713454
Eyewear,Polar Ice,3907.2,36,0.5421683
Eyewear,Polar Sports,14380.82,121,0.50458458
Eyewear,Cat Eye,19585.3,643,0.32450154
Eyewear,Dante,6388.2,140,0.44444444
Eyewear,Fairway,9994.4,496,0.40368206
Eyewear,Inferno,2170,31,0.43557143
Eyewear,Maximus,27710,341,0.50354276
Eyewear,Zone,20332.4,660,0.31754589
Eyewear,Hawk Eye,13446,332,0.39448461
Eyewear,Retro,7956.55,127,0.44980048
Knives,Bear Survival Edge,11415.6,129,0.46888468
Knives,Max Gizmo,10170.6,253,0.53781095
Binoculars,Seeker 35,12703.81,127,0.28831351
Binoculars,Seeker 50,10192,80,0.2733124
Binoculars,Seeker Mini,7071.36,87,0.50787402
Binoculars,Ranger Vision,7360,46,0.5324375
Navigation,Glacier Basic,15901.92,486,0.38875306
Navigation,Glacier GPS,18296.85,165,0.33772207
Navigation,Astro Pilot,7540,52,0.37634483
Insect Repellents,BugShield Extreme,4823,689,0.65428571
Sunscreen,Sun Blocker,600,120,0.61
Sunscreen,Sun Shelter Stick,840,168,0.608
Sunscreen,Sun Shelter 30,1780,356,0.63
Irons,Hailstorm Steel Irons,110248.15,246,0.50687608
Irons,Hailstorm Titanium Irons,154469.58,182,0.48216561
Irons,Lady Hailstorm Steel Irons,43525.46,86,0.4511865
Irons,Lady Hailstorm Titanium Irons,77700.44,92,0.50270552
Woods,Hailstorm Titanium Woods Set,125582.82,106,0.50019756
Woods,Hailstorm Steel Woods Set,94120.08,159,0.42292442
Woods,Lady Hailstorm Titanium Woods Set,40043.63,31,0.52776509
Woods,Lady Hailstorm Steel Woods Set,96046.08,111,0.51345229
Putters,Course Pro Putter,67616.52,926,0.61106546
Putters,Blue Steel Putter,13062.43,148,0.53319558
Putters,Blue Steel Max Putter,44444.4,305,0.37667693
Golf Accessories,Course Pro Golf and Tee Set,17363.22,1756,0.71682672
Golf Accessories,Course Pro Umbrella,22224.12,1862,0.49730293
Golf Accessories,Course Pro Golf Bag,35614.45,165,0.63075381
Golf Accessories,Course Pro Gloves,11116.98,1038,0.76190476
Cooking Gear,TrailChef Canteen,5991.96,598,0.47704591
Cooking Gear,TrailChef Kitchen Kit,11543,485,0.33067227
Cooking Gear,TrailChef Cup,3070.74,839,0.76775956
Cooking Gear,TrailChef Single Flame,26260.02,414,0.26880025
Cooking Gear,TrailChef Kettle,15819.88,1234,0.60140406
Tents,Star Dome,46994.6,76,0.35958599
Tents,Star Gazer 6,22918.41,29,0.37997444
Sleeping Bags,Hibernator Lite,33380.1,390,0.29898353
Sleeping Bags,Hibernator,80625.22,578,0.38346835
Sleeping Bags,Hibernator Pad,8884.32,223,0.50401606
Packs,Canyon Mule Weekender Backpack,132110.84,474,0.4020412
Packs,Canyon Mule Journey Backpack,59189.76,168,0.39449932
Packs,Canyon Mule Cooler,18668.88,603,0.51550388
Lanterns,Firefly Mapreader,8171.52,512,0.53007519
Lanterns,Firefly 4,4386.56,149,0.38858696
Lanterns,EverGlow Kerosene,6089.15,193,0.36608558
Lanterns,EverGlow Butane,4954.18,77,0.36851104
Lanterns,EverGlow Lamp,31043.38,1450,0.47467318
Lanterns,Flicker Lantern,3886.07,113,0.5457982
Watches,Mountain Man Digital,1997.28,48,0.51934631
Watches,Mountain Man Deluxe,3756.24,47,0.51201201
Watches,Mountain Man Combination,5586.57,57,0.54086318
Watches,Venue,8103,111,0.41205479
Watches,Infinity,10381,46,0.46891629
Watches,Lux,5846,34,0.47710229
Watches,TX,32224,167,0.45833975
Watches,Legend,15539,58,0.43873994
Eyewear,Polar Sun,11378.56,184,0.57713454
Eyewear,Polar Ice,2970,27,0.54827273
Eyewear,Polar Sports,11936.47,100,0.50672184
Eyewear,Capri,16583.9,433,0.33707572
Eyewear,Cat Eye,14492.7,369,0.34058871
Eyewear,Dante,15128.25,345,0.34777651
Eyewear,Fairway,16079.7,798,0.39602978
Eyewear,Inferno,16650,253,0.39621562
Eyewear,Maximus,60117,730,0.50284046
Eyewear,Trendi,22132,440,0.39522592
Eyewear,Zone,49177.9,1606,0.32410209
Eyewear,Hawk Eye,15309,378,0.4248011
Eyewear,Retro,39218.9,626,0.44697761
Knives,Max Gizmo,2319.9,57,0.53611794
Binoculars,Seeker 50,11083.8,87,0.2733124
Binoculars,Seeker Mini,15144.12,236,0.37665576
Binoculars,Opera Vision,9570,87,0.54
Navigation,Glacier GPS,23841.35,215,0.33772207
Navigation,Trail Scout,11662,49,0.35336134
Navigation,Astro Pilot,21750,150,0.37586667
Navigation,Sky Pilot,8234,23,0.3350838
Insect Repellents,BugShield Spray,0,236,
Insect Repellents,BugShield Lotion Lite,735,105,0.73142857
Insect Repellents,BugShield Lotion,1484,212,0.66714286
Sunscreen,Sun Shelter 15,1280,256,0.642
Sunscreen,Sun Shelter 30,2105,657,0.42258907
First Aid,Deluxe Family Relief Kit,1540,44,0.59885714
First Aid,Aloe Relief,0,236,
Insect Repellents,BugShield Spray,2452.08,408,0.69550749
Sunscreen,Sun Shield,1584,264,0.54
Cooking Gear,TrailChef Deluxe Cook Set,24522.77,199,0.35437799
Cooking Gear,TrailChef Utensils,10962,580,0.47089947
Tents,Star Lite,180381.06,513,0.28900518
Tents,Star Gazer 2,80781.8,146,0.2904934
Lanterns,Firefly Extreme,4529.68,82,0.45166546
Lanterns,EverGlow Single,11730.6,343,0.45204678
Knives,Single Edge,29087.44,2396,0.29489292
Knives,Double Edge,6389.76,384,0.31310096
Knives,Bear Edge,7147.8,180,0.40745404
Insect Repellents,BugShield Natural,5820,970,0.69
Insect Repellents,BugShield Lotion Lite,1246,178,0.73142857
Insect Repellents,BugShield Lotion,1274,182,0.66714286
Insect Repellents,BugShield Extreme,5635,805,0.65428571
Sunscreen,Sun Blocker,655,131,0.61
Sunscreen,Sun Shelter Stick,1755,351,0.608
Sunscreen,Sun Shelter 15,1840,368,0.642
Sunscreen,Sun Shield,2472,412,0.54
First Aid,Compact Relief Kit,1840,80,0.60869565
First Aid,Deluxe Family Relief Kit,1400,40,0.59885714
First Aid,Calamine Relief,150,25,0.52833333
First Aid,Aloe Relief,554.38,106,0.63288719
First Aid,Insect Bite Relief,168,28,0.54
Cooking Gear,TrailChef Water Bag,10645.74,1666,0.54147105
Cooking Gear,TrailChef Canteen,5826.45,465,0.367917
Tents,Star Peg,2470.46,1223,0.5049505
Sleeping Bags,Hibernator Extreme,47101.56,187,0.40447832
Sleeping Bags,Hibernator Pillow,3794.75,215,0.52124646
Sleeping Bags,Hibernator Camp Cot,25013.52,252,0.3426355
Packs,Canyon Mule Journey Backpack,58837.44,167,0.39449932
Packs,Canyon Mule Extreme Backpack,45498.96,104,0.45397609
Lanterns,Firefly 2,8566.81,313,0.39093898
Lanterns,Firefly 4,4592.64,156,0.38858696
Lanterns,Firefly Extreme,6388.52,118,0.44052457
Lanterns,EverGlow Double,1720.95,33,0.44870566
Lanterns,EverGlow Kerosene,6310,200,0.36608558
Rope,Husky Rope 50,39976,263,0.33611842
Rope,Husky Rope 60,22562.5,125,0.29911357
Rope,Husky Rope 100,73769.92,224,0.30862661
Rope,Husky Rope 200,28950.19,53,0.32198891
Safety,Granite Climbing Helmet,22496,320,0.25263158
Safety,Husky Harness,11917.75,193,0.29117409
Climbing Accessories,Granite Carabiner,13406.4,3528,0.48421053
Climbing Accessories,Granite Belay,13832,208,0.48165414
Climbing Accessories,Granite Pulley,23721.88,637,0.50725027
Climbing Accessories,Firefly Climbing Lamp,13128.65,335,0.44628732
